"fiatal, feltörekvő középosztálybeli; fn)"|"<div class=""article""><div class=""k"">fiatal, feltörekvő középosztálybeli; fn)</div>yuppie; yumpie </div>"
"fiatalkori bűnözés"|"<div class=""article""><div class=""k"">fiatalkori bűnözés</div>juvenile delinquency <br/><br/>juvenile deliquency </div>"
"fiatalkorúak börtöne"|"<div class=""article""><div class=""k"">fiatalkorúak börtöne</div>youth prison </div>"
"fiatalok"|"<div class=""article""><div class=""k"">fiatalok</div>Hungarian youth have ... </div>"
"fiatalok :a felesleges fiatalok (korosztály)"|"<div class=""article""><div class=""k"">fiatalok :a felesleges fiatalok (korosztály)</div>the 'excesses' of youth </div>"
"fiatalok kommunista nevelése"|"<div class=""article""><div class=""k"">fiatalok kommunista nevelése</div>the communist education of the country's youth </div>"
"fiatalok könyvtári ellátása"|"<div class=""article""><div class=""k"">fiatalok könyvtári ellátása</div>service to youth </div>"
"Fibonacci-sor"|"<div class=""article""><div class=""k"">Fibonacci-sor</div>Fibonacci-series </div>"
"fifty-fifty alapon"|"<div class=""article""><div class=""k"">fifty-fifty alapon</div>fifty-fifty split </div>"
"figura :kartonfigura (idealizált, nem valóságos hős)"|"<div class=""article""><div class=""k"">figura :kartonfigura (idealizált, nem valóságos hős)</div>cardboard cutout hero </div>"
"figyelem :az országos figyelem központjába kerül"|"<div class=""article""><div class=""k"">figyelem :az országos figyelem központjába kerül</div>is brought to national attention </div>"
"figyelembe nem veendő szavak, szabadszöveges feldolgozásnál"|"<div class=""article""><div class=""k"">figyelembe nem veendő szavak, szabadszöveges feldolgozásnál</div>'stopwords' </div>"
"figyelembe véve a ...-t"|"<div class=""article""><div class=""k"">figyelembe véve a ...-t</div>taking into account the ... </div>"
"figyelemkeltő"|"<div class=""article""><div class=""k"">figyelemkeltő</div>attention-riveting <br/><br/>attention-riveting discussion of ... </div>"
"figyelemmel a ...-ra"|"<div class=""article""><div class=""k"">figyelemmel a ...-ra</div>is presented here with referenece to the ... <br/><br/>with a view to ... <br/><br/>with an eye to the ... <br/><br/>with special attention being paid to ... </div>"
"figyelemmel kíséri a fejlődést"|"<div class=""article""><div class=""k"">figyelemmel kíséri a fejlődést</div>monitors the progress </div>"
"figyelemmel kíséri a használói igényeket"|"<div class=""article""><div class=""k"">figyelemmel kíséri a használói igényeket</div>will constantly monitor user needs </div>"
"figyelemre méltó mértékben"|"<div class=""article""><div class=""k"">figyelemre méltó mértékben</div>to a noticeable extent </div>"
"Figyelj rám! Figyelek."|"<div class=""article""><div class=""k"">Figyelj rám! Figyelek.</div>Listen to me. I'm listening. </div>"
"figyelje csak meg! (jóslat)"|"<div class=""article""><div class=""k"">figyelje csak meg! (jóslat)</div>you watch. </div>"
"Figyeljen rám!"|"<div class=""article""><div class=""k"">Figyeljen rám!</div>Now listen. </div>"
"figyeljen rám."|"<div class=""article""><div class=""k"">figyeljen rám.</div>pay attention to me. </div>"
"figyelme a ...-ra összpontosul"|"<div class=""article""><div class=""k"">figyelme a ...-ra összpontosul</div>his focus is on ... </div>"
"Figyelmet kérek! (tömegnek)"|"<div class=""article""><div class=""k"">Figyelmet kérek! (tömegnek)</div>Your attention, please. </div>"
"figyelmet szentel a ...-ra"|"<div class=""article""><div class=""k"">figyelmet szentel a ...-ra</div>devotes attention to the ... </div>"
"figyelmeztet vkit, hogy csináljon vmit"|"<div class=""article""><div class=""k"">figyelmeztet vkit, hogy csináljon vmit</div>cautions sy to do sg </div>"
"figyelmeztetett a veszélyekre"|"<div class=""article""><div class=""k"">figyelmeztetett a veszélyekre</div>warned of the dangers </div>"
"Figyelsz?"|"<div class=""article""><div class=""k"">Figyelsz?</div>Are you listening? </div>"
"figyelsz?"|"<div class=""article""><div class=""k"">figyelsz?</div>are you listening? </div>"
"figyelőprogram"|"<div class=""article""><div class=""k"">figyelőprogram</div>monitoring program </div>"
"fikarcnyi"|"<div class=""article""><div class=""k"">fikarcnyi</div>a whit of ... </div>"
"fiktív utasítás"|"<div class=""article""><div class=""k"">fiktív utasítás</div>dummy instruction </div>"
"filctoll"|"<div class=""article""><div class=""k"">filctoll</div>felt-tip pen <br/><br/>fibre-tipped pen </div>"
"filléres munka"|"<div class=""article""><div class=""k"">filléres munka</div>junk-wage job </div>"
"film (játékfilm)"|"<div class=""article""><div class=""k"">film (játékfilm)</div>a movie </div>"
"film (mozidarab)"|"<div class=""article""><div class=""k"">film (mozidarab)</div>picture </div>"
"film :Rambo-filmek (Stallone)"|"<div class=""article""><div class=""k"">film :Rambo-filmek (Stallone)</div>Rambo films; Rambo pictures </div>"
"Film Főigazgatóság"|"<div class=""article""><div class=""k"">Film Főigazgatóság</div>the Main Directorate of Films </div>"
"filmarchiválási program"|"<div class=""article""><div class=""k"">filmarchiválási program</div>film preservation project </div>"
"filmbefűzés (diavetítő ábráján)"|"<div class=""article""><div class=""k"">filmbefűzés (diavetítő ábráján)</div>Film In </div>"
"filmbörleszk"|"<div class=""article""><div class=""k"">filmbörleszk</div>slapstick film comedy; slapstick </div>"
"filmen"|"<div class=""article""><div class=""k"">filmen</div>on film </div>"
"filmfelvétel (eredménye)"|"<div class=""article""><div class=""k"">filmfelvétel (eredménye)</div>film record (of ...) </div>"
"filmforgalmazó"|"<div class=""article""><div class=""k"">filmforgalmazó</div>film distributor </div>"
"filmhíradó"|"<div class=""article""><div class=""k"">filmhíradó</div>current newsfilm </div>"
"filmkapu (vetítőgépben)"|"<div class=""article""><div class=""k"">filmkapu (vetítőgépben)</div>film gate </div>"
"filmkazettás felvevő (fényképező?)"|"<div class=""article""><div class=""k"">filmkazettás felvevő (fényképező?)</div>instant loading camera </div>"
"filmkimenet (diavetítő ábráján)"|"<div class=""article""><div class=""k"">filmkimenet (diavetítő ábráján)</div>Film Out </div>"
"filmműsor (címek és időpontok)"|"<div class=""article""><div class=""k"">filmműsor (címek és időpontok)</div>film schedule </div>"
"filmoptikai érzékelő számítógép-bemenethez"|"<div class=""article""><div class=""k"">filmoptikai érzékelő számítógép-bemenethez</div>filmoptical sensing device for input to computers (FOSDIC) (?) </div>"
"filmre rögzítő"|"<div class=""article""><div class=""k"">filmre rögzítő</div>film recorder </div>"
"filmszínház"|"<div class=""article""><div class=""k"">filmszínház</div>movie theater </div>"
"filmszínházak (mozik) (?)"|"<div class=""article""><div class=""k"">filmszínházak (mozik) (?)</div>motion picture houses </div>"
"filmvetítő (mozgófilmhez)"|"<div class=""article""><div class=""k"">filmvetítő (mozgófilmhez)</div>ciné projector <br/><br/>motion picture projector </div>"
"filmvágó (gép)"|"<div class=""article""><div class=""k"">filmvágó (gép)</div>splicer </div>"
"filmváltozata (regénynek)"|"<div class=""article""><div class=""k"">filmváltozata (regénynek)</div>cinematic translation of ... </div>"
"filmvászon (mozivászon)"|"<div class=""article""><div class=""k"">filmvászon (mozivászon)</div>cinema screen </div>"
"finanszírozzák vmiből"|"<div class=""article""><div class=""k"">finanszírozzák vmiből</div>is financed from ... </div>"
"finanszírozás"|"<div class=""article""><div class=""k"">finanszírozás</div>financing </div>"
"finom - durva (szövés)"|"<div class=""article""><div class=""k"">finom - durva (szövés)</div>We needed a net fine enough to catch the hacker but coarse enough to ... </div>"
"finom hangzása van (névnek)"|"<div class=""article""><div class=""k"">finom hangzása van (névnek)</div>has a certain classy ring </div>"
"finoman behangolni"|"<div class=""article""><div class=""k"">finoman behangolni</div>to fine-tune (a file structure) </div>"
"finomillesztés"|"<div class=""article""><div class=""k"">finomillesztés</div>fine fit </div>"
"finomszerkezete"|"<div class=""article""><div class=""k"">finomszerkezete</div>fine structure of ... </div>"
"finomságai (trükkjei, hírszerzésnek)"|"<div class=""article""><div class=""k"">finomságai (trükkjei, hírszerzésnek)</div>the niceties of intelligence </div>"
"finomítás (eljárásé)"|"<div class=""article""><div class=""k"">finomítás (eljárásé)</div>refinements </div>"
"fix blokkhosszúság"|"<div class=""article""><div class=""k"">fix blokkhosszúság</div>fixed block length </div>"
"fix hosszúságú rekord"|"<div class=""article""><div class=""k"">fix hosszúságú rekord</div>fixed-length record </div>"
"fix hosszúságú szó"|"<div class=""article""><div class=""k"">fix hosszúságú szó</div>word of fixed length </div>"
"fix kód (rögzített?)"|"<div class=""article""><div class=""k"">fix kód (rögzített?)</div>fixed weight codes </div>"
"fix mező"|"<div class=""article""><div class=""k"">fix mező</div>fixed field </div>"
"fix pontos aritmetika"|"<div class=""article""><div class=""k"">fix pontos aritmetika</div>fixed-point arithmetic </div>"
"fix pontos számábrázolás"|"<div class=""article""><div class=""k"">fix pontos számábrázolás</div>fixed-point representation </div>"
"fix pontos utasítás"|"<div class=""article""><div class=""k"">fix pontos utasítás</div>fixed-point instruction </div>"
"fix programozású számítógép"|"<div class=""article""><div class=""k"">fix programozású számítógép</div>fixed-program computer </div>"
"fix programú számítógép"|"<div class=""article""><div class=""k"">fix programú számítógép</div>wired program computer </div>"
"fix tár"|"<div class=""article""><div class=""k"">fix tár</div>fixed storage </div>"
"fixa idea"|"<div class=""article""><div class=""k"">fixa idea</div>fixed idea </div>"
"fixpontos aritmetikai egység"|"<div class=""article""><div class=""k"">fixpontos aritmetikai egység</div>fixed-point arithmetic unit </div>"
"fixtár"|"<div class=""article""><div class=""k"">fixtár</div>fixed memory <br/><br/>fixed store </div>"
"fizet - eurocsekkel"|"<div class=""article""><div class=""k"">fizet - eurocsekkel</div>pays by Eurocheque </div>"
"fizet :a felét én fizetem."|"<div class=""article""><div class=""k"">fizet :a felét én fizetem.</div>I'll go fifty-fifty with you. </div>"
"fizet :aki fizet, az dirigál (az szólhat bele)"|"<div class=""article""><div class=""k"">fizet :aki fizet, az dirigál (az szólhat bele)</div>who pays, says </div>"
"fizet :itt fizetek?"|"<div class=""article""><div class=""k"">fizet :itt fizetek?</div>am I to pay here? </div>"
"fizet :keveset fizet (munka)"|"<div class=""article""><div class=""k"">fizet :keveset fizet (munka)</div>pays little </div>"
"fizet :készpénzzel fizet vagy hitelkártyával?"|"<div class=""article""><div class=""k"">fizet :készpénzzel fizet vagy hitelkártyával?</div>will that be cash or charge? </div>"
"fizet :természetben (áruval)"|"<div class=""article""><div class=""k"">fizet :természetben (áruval)</div>pays in goods </div>"
"fizet :én fizetek. (kettőnk fogyasztásáért)"|"<div class=""article""><div class=""k"">fizet :én fizetek. (kettőnk fogyasztásáért)</div>it's on me. </div>"
"fizet a szálláséírt"|"<div class=""article""><div class=""k"">fizet a szálláséírt</div>pays for his board </div>"
"fizetem. (kettőnk fogyasztását)"|"<div class=""article""><div class=""k"">fizetem. (kettőnk fogyasztását)</div>on me. </div>"
"fizetendő általános forgalmi adó"|"<div class=""article""><div class=""k"">fizetendő általános forgalmi adó</div>VAT to be paid </div>"
"fizetett :jól fizetett állás"|"<div class=""article""><div class=""k"">fizetett :jól fizetett állás</div>high-paying job </div>"
"fizetett szabadság"|"<div class=""article""><div class=""k"">fizetett szabadság</div>paid vacation </div>"
"fizetett távollét (tanulmányi szabadság)"|"<div class=""article""><div class=""k"">fizetett távollét (tanulmányi szabadság)</div>paid leave from work </div>"
"fizetett ágyak (kórházban)"|"<div class=""article""><div class=""k"">fizetett ágyak (kórházban)</div>paybeds </div>"
"fizetett ügynök"|"<div class=""article""><div class=""k"">fizetett ügynök</div>there were 50 agents on the payroll </div>"
"fizetett ünnepek"|"<div class=""article""><div class=""k"">fizetett ünnepek</div>holidays paid [def.] </div>"
"fizethetek utazócsekkel?"|"<div class=""article""><div class=""k"">fizethetek utazócsekkel?</div>can I pay with travelers check? </div>"
"fizeti a cechet"|"<div class=""article""><div class=""k"">fizeti a cechet</div>picks up the tab </div>"
"fizetni a rezsit"|"<div class=""article""><div class=""k"">fizetni a rezsit</div>to pay our overhead </div>"
"fizetés kizsarolása (megfélemlítéssel)"|"<div class=""article""><div class=""k"">fizetés kizsarolása (megfélemlítéssel)</div>payment extorted by intimidation </div>"
"fizetés módj"|"<div class=""article""><div class=""k"">fizetés módj</div>mode of payment </div>"
"fizetés műsoronként (kábeltévénél)"|"<div class=""article""><div class=""k"">fizetés műsoronként (kábeltévénél)</div>pay-per-view (noun) </div>"
"fizetés rendben (bejegyzés, nyilvántartó kartonon)"|"<div class=""article""><div class=""k"">fizetés rendben (bejegyzés, nyilvántartó kartonon)</div>OK for Payment </div>"
"fizetése tisztán ..."|"<div class=""article""><div class=""k"">fizetése tisztán ...</div>takes home ($...) </div>"
"fizetése tisztán 68 dollár"|"<div class=""article""><div class=""k"">fizetése tisztán 68 dollár</div>is take-home 68 </div>"
"fizetésemelés"|"<div class=""article""><div class=""k"">fizetésemelés</div>pay rise </div>"
"fizetésemelések"|"<div class=""article""><div class=""k"">fizetésemelések</div>pay raises </div>"
"fizetésemelést kap"|"<div class=""article""><div class=""k"">fizetésemelést kap</div>receives a salary increase </div>"
"fizetési boríték"|"<div class=""article""><div class=""k"">fizetési boríték</div>pay packet </div>"
"fizetési feltétel"|"<div class=""article""><div class=""k"">fizetési feltétel</div>condition of payment </div>"
"fizetési határidő"|"<div class=""article""><div class=""k"">fizetési határidő</div>payment term </div>"
"fizetési jegyzék"|"<div class=""article""><div class=""k"">fizetési jegyzék</div>payroll records </div>"
"fizetési minimum; bérminimum (minimumbér)"|"<div class=""article""><div class=""k"">fizetési minimum; bérminimum (minimumbér)</div>minimum salary </div>"
"fizetési mérleg egyensúlya (?)"|"<div class=""article""><div class=""k"">fizetési mérleg egyensúlya (?)</div>balance of payments account </div>"
"fizetési ország (ahol fizetni kell az áruért)"|"<div class=""article""><div class=""k"">fizetési ország (ahol fizetni kell az áruért)</div>country of payment </div>"
"fizetési osztály (bérkategória)"|"<div class=""article""><div class=""k"">fizetési osztály (bérkategória)</div>wage rates </div>"
"fizetési osztályok (pl. egy munkahelyen belül)"|"<div class=""article""><div class=""k"">fizetési osztályok (pl. egy munkahelyen belül)</div>salary grades </div>"
"fizetésképtelenség"|"<div class=""article""><div class=""k"">fizetésképtelenség</div>insolvency </div>"
"fizetésnap"|"<div class=""article""><div class=""k"">fizetésnap</div>pay-day </div>"
"fizetésnap estéjén"|"<div class=""article""><div class=""k"">fizetésnap estéjén</div>on pay-night </div>"
"fizető :jól fizető munka"|"<div class=""article""><div class=""k"">fizető :jól fizető munka</div>high-paying job </div>"
"fizetőeszköz"|"<div class=""article""><div class=""k"">fizetőeszköz</div>means of payment <br/><br/>monetary instrument </div>"
"fizetőeszköz :közöspiaci valuta"|"<div class=""article""><div class=""k"">fizetőeszköz :közöspiaci valuta</div>European Currency Unit; ECU </div>"
"fizetőképes kereslet"|"<div class=""article""><div class=""k"">fizetőképes kereslet</div>effective demand </div>"
"fizetőképesség"|"<div class=""article""><div class=""k"">fizetőképesség</div>solvency; credit standing </div>"
"fizikai alkalmatlanság miatt mentesül a katonai szolgálattól"|"<div class=""article""><div class=""k"">fizikai alkalmatlanság miatt mentesül a katonai szolgálattól</div>who had missed war service because of physical unfitness </div>"
"fizikai egység (kötet)"|"<div class=""article""><div class=""k"">fizikai egység (kötet)</div>physical unit </div>"
"fizikai jellemzők (adatcsoport)"|"<div class=""article""><div class=""k"">fizikai jellemzők (adatcsoport)</div>physical decsription area </div>"
"fizikai kapcsolat"|"<div class=""article""><div class=""k"">fizikai kapcsolat</div>physical link </div>"
"fizikai kémia"|"<div class=""article""><div class=""k"">fizikai kémia</div>Physical Chemistry Series One </div>"
"fizikai rekordhossz"|"<div class=""article""><div class=""k"">fizikai rekordhossz</div>physical record size </div>"
"fizikai tulajdonságai"|"<div class=""article""><div class=""k"">fizikai tulajdonságai</div>physical properties of ... </div>"
"fizikusoknak szól (könyv)"|"<div class=""article""><div class=""k"">fizikusoknak szól (könyv)</div>is addressed to physicists </div>"
"fiziológiai hangerőszabályozás"|"<div class=""article""><div class=""k"">fiziológiai hangerőszabályozás</div>physiological volume control </div>"
"fiók (iroda)"|"<div class=""article""><div class=""k"">fiók (iroda)</div>branch office </div>"
"fiókkönyvtári nyilvántartás (melyik mű melyik fiókban van)"|"<div class=""article""><div class=""k"">fiókkönyvtári nyilvántartás (melyik mű melyik fiókban van)</div>location index </div>"
"fiókos szekrény"|"<div class=""article""><div class=""k"">fiókos szekrény</div>chiffonier </div>"
"fiú-csecsemő"|"<div class=""article""><div class=""k"">fiú-csecsemő</div>baby boy </div>"
"fiú-ügyek (fiúzás; lánynál)"|"<div class=""article""><div class=""k"">fiú-ügyek (fiúzás; lánynál)</div>boyish affairs </div>"
"fiús lány"|"<div class=""article""><div class=""k"">fiús lány</div>tomboy </div>"
"fiúzás (lánynál)"|"<div class=""article""><div class=""k"">fiúzás (lánynál)</div>boyish affairs </div>"
"flip-flop"|"<div class=""article""><div class=""k"">flip-flop</div>multivibrator <br/><br/>toggle </div>"
"flip-flop tároló"|"<div class=""article""><div class=""k"">flip-flop tároló</div>flip-flop storage </div>"
"flip-flop áramkör"|"<div class=""article""><div class=""k"">flip-flop áramkör</div>flip-flop (FF) </div>"
"floppydiszk-operációs rendszer"|"<div class=""article""><div class=""k"">floppydiszk-operációs rendszer</div>floppy-disk operation system (FDOS) </div>"
"floppydiszk-vezérlő"|"<div class=""article""><div class=""k"">floppydiszk-vezérlő</div>floppy-disk controller </div>"
"floszforeszkáló (óralap)"|"<div class=""article""><div class=""k"">floszforeszkáló (óralap)</div>glow-in-the-dark (chronometer) </div>"
"fluktuáció (nagy)"|"<div class=""article""><div class=""k"">fluktuáció (nagy)</div>high staff turnover </div>"
"fodrászat (férfiaknak)"|"<div class=""article""><div class=""k"">fodrászat (férfiaknak)</div>barber shop </div>"
"fogadjunk!"|"<div class=""article""><div class=""k"">fogadjunk!</div>Wanna bet? </div>"
"fogadni mernék, hogy ...; fogadok, hogy, ..."|"<div class=""article""><div class=""k"">fogadni mernék, hogy ...; fogadok, hogy, ...</div>I'll bet ... </div>"
"fogadok, hogy ..."|"<div class=""article""><div class=""k"">fogadok, hogy ...</div>I bet ... <br/><br/>my bet is ... </div>"
"Fogadok, hogy nem is emlékszel rám."|"<div class=""article""><div class=""k"">Fogadok, hogy nem is emlékszel rám.</div>I'll bet you don't even remember me. </div>"
"fogadtatása (eredményeknek)"|"<div class=""article""><div class=""k"">fogadtatása (eredményeknek)</div>the reaction to findings </div>"
"fogadás (állapotbájté; folyamatábrán)"|"<div class=""article""><div class=""k"">fogadás (állapotbájté; folyamatábrán)</div>Receive status byte </div>"
"fogadás :tízet az egy ellen, hogy ..."|"<div class=""article""><div class=""k"">fogadás :tízet az egy ellen, hogy ...</div>ten to one ... </div>"
"fogadó ország (idegenforg.)"|"<div class=""article""><div class=""k"">fogadó ország (idegenforg.)</div>host country </div>"
"fogadó terminál"|"<div class=""article""><div class=""k"">fogadó terminál</div>the receiving terminal </div>"
"fogadónyelv"|"<div class=""article""><div class=""k"">fogadónyelv</div>host language </div>"
"fogadótér"|"<div class=""article""><div class=""k"">fogadótér</div>entrance area </div>"
"fogait csikorgatni"|"<div class=""article""><div class=""k"">fogait csikorgatni</div>to grit his teeth </div>"
"fogalmam sincs"|"<div class=""article""><div class=""k"">fogalmam sincs</div>No idea, sir. </div>"
"fogalmi összefüggések"|"<div class=""article""><div class=""k"">fogalmi összefüggések</div>conceptual relationship (among ...) <br/><br/>conceptual relationships </div>"
"fogalom bővítése"|"<div class=""article""><div class=""k"">fogalom bővítése</div>a widening of the concept (of ...) </div>"
"fogalomelemzés"|"<div class=""article""><div class=""k"">fogalomelemzés</div>concept analysis </div>"
"fogalomköri szótár"|"<div class=""article""><div class=""k"">fogalomköri szótár</div>thesaurus </div>"
"fogamzásgátló tablettát szedetnek vele"|"<div class=""article""><div class=""k"">fogamzásgátló tablettát szedetnek vele</div>is put on the pill </div>"
"fogamzásgátló tablettát szedett"|"<div class=""article""><div class=""k"">fogamzásgátló tablettát szedett</div>was on the pill </div>"
"fogas kérdés; fogós probléma"|"<div class=""article""><div class=""k"">fogas kérdés; fogós probléma</div>teething trouble </div>"
"fogasztói ár"|"<div class=""article""><div class=""k"">fogasztói ár</div>retail price </div>"
"fogható tv-műsor (a vételkörzetében vagyunk)"|"<div class=""article""><div class=""k"">fogható tv-műsor (a vételkörzetében vagyunk)</div>obtainable television program </div>"
"Fogja rövidre! (szöveget)"|"<div class=""article""><div class=""k"">Fogja rövidre! (szöveget)</div>Keept it short. </div>"
"Fogjuk rövidre ezt a beszélgetést, jó?"|"<div class=""article""><div class=""k"">Fogjuk rövidre ezt a beszélgetést, jó?</div>You mind if we cut this short? </div>"
"foglalat"|"<div class=""article""><div class=""k"">foglalat</div>socket </div>"
"Foglalkozik a gondolattal, hogy ...?"|"<div class=""article""><div class=""k"">Foglalkozik a gondolattal, hogy ...?</div>Are you thinking of (going after him)? </div>"
"foglalkoztatottság (mértéke)"|"<div class=""article""><div class=""k"">foglalkoztatottság (mértéke)</div>employment rate </div>"
"foglalkoztatottság :női foglalkoztatottság"|"<div class=""article""><div class=""k"">foglalkoztatottság :női foglalkoztatottság</div>female employment </div>"
"foglalkozás (a miénk)"|"<div class=""article""><div class=""k"">foglalkozás (a miénk)</div>Ours is an occupation permeated by rules </div>"
"foglalkozás :osztályfoglalkozás"|"<div class=""article""><div class=""k"">foglalkozás :osztályfoglalkozás</div>class session </div>"
"foglalkozási csoportok (stat.)"|"<div class=""article""><div class=""k"">foglalkozási csoportok (stat.)</div>groups of occupation <br/><br/>occupational groups </div>"
"foglalkozási megoszlás"|"<div class=""article""><div class=""k"">foglalkozási megoszlás</div>occupational distribution </div>"
"foglalkozási összetétel"|"<div class=""article""><div class=""k"">foglalkozási összetétel</div>employment structure (of the population) </div>"
"foglalkozásnélküli"|"<div class=""article""><div class=""k"">foglalkozásnélküli</div>not employed </div>"
"foglalkozású :fizikai foglalkozásúak (stat. bontásban)"|"<div class=""article""><div class=""k"">foglalkozású :fizikai foglalkozásúak (stat. bontásban)</div>Of manual occupation. </div>"
"foglalkozó :a fiatal felnőttekkel foglalkozó két szerző"|"<div class=""article""><div class=""k"">foglalkozó :a fiatal felnőttekkel foglalkozó két szerző</div>two authors in the young adult field </div>"
"foglalkozók :a ...-val foglalkozók számára íródott"|"<div class=""article""><div class=""k"">foglalkozók :a ...-val foglalkozók számára íródott</div>is written for those engaged in ... </div>"
"foglalt ez a hely?"|"<div class=""article""><div class=""k"">foglalt ez a hely?</div>is that seat taken? </div>"
"foglaltattam egy négyszemélyes asztalt."|"<div class=""article""><div class=""k"">foglaltattam egy négyszemélyes asztalt.</div>I've reserved a table for four. </div>"
"foglaltságkód"|"<div class=""article""><div class=""k"">foglaltságkód</div>busy code </div>"
"foglalás"|"<div class=""article""><div class=""k"">foglalás</div>reservation </div>"
"foglaló (?)"|"<div class=""article""><div class=""k"">foglaló (?)</div>down payment </div>"
"foglaló (előleg?)"|"<div class=""article""><div class=""k"">foglaló (előleg?)</div>downpayment </div>"
"foglya vkinek (átv.: meg van kötve a keze)"|"<div class=""article""><div class=""k"">foglya vkinek (átv.: meg van kötve a keze)</div>the director is the prisoner of his staff </div>"
"fogmosó pohár"|"<div class=""article""><div class=""k"">fogmosó pohár</div>toothglass </div>"
"fogszabályozó készülék"|"<div class=""article""><div class=""k"">fogszabályozó készülék</div>braces </div>"
"fogságban"|"<div class=""article""><div class=""k"">fogságban</div>in captivity </div>"
"fogyasztás (autóé, mérföldenként)"|"<div class=""article""><div class=""k"">fogyasztás (autóé, mérföldenként)</div>gas mileage </div>"
"fogyasztás (mérföld per gallon)"|"<div class=""article""><div class=""k"">fogyasztás (mérföld per gallon)</div>MPG (mile per gallon) </div>"
"fogyasztási adó"|"<div class=""article""><div class=""k"">fogyasztási adó</div>excise duty <br/><br/>excise tax </div>"
"fogyasztási alap (árukból)"|"<div class=""article""><div class=""k"">fogyasztási alap (árukból)</div>consumption fund </div>"
"fogyasztási cikkek"|"<div class=""article""><div class=""k"">fogyasztási cikkek</div>consumables </div>"
"fogyasztási cikként használja a nőket"|"<div class=""article""><div class=""k"">fogyasztási cikként használja a nőket</div>uses women as consumable products </div>"
"fogyasztású (amperban)"|"<div class=""article""><div class=""k"">fogyasztású (amperban)</div>drawing no more than ten amperes of current </div>"
"fogyasztású :kis fogyasztású"|"<div class=""article""><div class=""k"">fogyasztású :kis fogyasztású</div>low power </div>"
"fogyasztó"|"<div class=""article""><div class=""k"">fogyasztó</div>load </div>"
"fogyasztói információ (egészségügyi)"|"<div class=""article""><div class=""k"">fogyasztói információ (egészségügyi)</div>consumer health information </div>"
"fogyasztói javak"|"<div class=""article""><div class=""k"">fogyasztói javak</div>consumer goods </div>"
"fogyasztói kultúra"|"<div class=""article""><div class=""k"">fogyasztói kultúra</div>consumer culture </div>"
"fogyasztói probléma (referenszkérdés alapja)"|"<div class=""article""><div class=""k"">fogyasztói probléma (referenszkérdés alapja)</div>consumer problem </div>"
"fogyasztói reklamációk"|"<div class=""article""><div class=""k"">fogyasztói reklamációk</div>customers' complaints </div>"
"fogyasztói szokások"|"<div class=""article""><div class=""k"">fogyasztói szokások</div>customer habits </div>"
"fogyasztói testület (pl. Fogasztók Tanácsa)"|"<div class=""article""><div class=""k"">fogyasztói testület (pl. Fogasztók Tanácsa)</div>consumer body </div>"
"fogyasztói tájékoztatás"|"<div class=""article""><div class=""k"">fogyasztói tájékoztatás</div>consumer information and advice </div>"
"fogyasztói társadalom"|"<div class=""article""><div class=""k"">fogyasztói társadalom</div>consumer society </div>"
"fogyasztói ár"|"<div class=""article""><div class=""k"">fogyasztói ár</div>retail price </div>"
"fogyasztói árak"|"<div class=""article""><div class=""k"">fogyasztói árak</div>retail prices </div>"
"fogyasztói árindex"|"<div class=""article""><div class=""k"">fogyasztói árindex</div>consumer-price index </div>"
"fogyasztói árszínvonal"|"<div class=""article""><div class=""k"">fogyasztói árszínvonal</div>retail price level </div>"
"fogyasztói ártámogatás"|"<div class=""article""><div class=""k"">fogyasztói ártámogatás</div>subsidies on consumer goods </div>"
"fogyasztói érdekvédelem"|"<div class=""article""><div class=""k"">fogyasztói érdekvédelem</div>consumer protection </div>"
"fogytán van vmi (szűkében vagyunk vminek)"|"<div class=""article""><div class=""k"">fogytán van vmi (szűkében vagyunk vminek)</div>is at a premium </div>"
"fogás :fő fogás"|"<div class=""article""><div class=""k"">fogás :fő fogás</div>main course </div>"
"fogás :kiegészítő fogás (pl. saláta)"|"<div class=""article""><div class=""k"">fogás :kiegészítő fogás (pl. saláta)</div>side dish </div>"
"fogékony (változásra)"|"<div class=""article""><div class=""k"">fogékony (változásra)</div>receptive to change </div>"
"fogékony vmire (változásra)"|"<div class=""article""><div class=""k"">fogékony vmire (változásra)</div>is receptive to (change) </div>"
"fojt :vérbe fojtották (mozgalmat)"|"<div class=""article""><div class=""k"">fojt :vérbe fojtották (mozgalmat)</div>was drowned in blood </div>"
"fok :egy fokkal jobban éreztem magam"|"<div class=""article""><div class=""k"">fok :egy fokkal jobban éreztem magam</div>I felt a shade better. </div>"
"fokkal lejjebb"|"<div class=""article""><div class=""k"">fokkal lejjebb</div>lower by a 20 degree angle </div>"
"fokozat :elektronikus fokozat"|"<div class=""article""><div class=""k"">fokozat :elektronikus fokozat</div>electronic grade (EG) </div>"
"fokozatkapcsoló"|"<div class=""article""><div class=""k"">fokozatkapcsoló</div>multistep switch; stepping switch </div>"
"fokozatosan (egyre)"|"<div class=""article""><div class=""k"">fokozatosan (egyre)</div>By degrees he came to spend less time in sleep </div>"
"fokozatot elnyer"|"<div class=""article""><div class=""k"">fokozatot elnyer</div>earns a degree </div>"
"fokozza a problémát"|"<div class=""article""><div class=""k"">fokozza a problémát</div>polythene bags add to the dust problem </div>"
"fokozza a sebességet"|"<div class=""article""><div class=""k"">fokozza a sebességet</div>puts on the speed </div>"
"fokozza ügyességét"|"<div class=""article""><div class=""k"">fokozza ügyességét</div>to sharpen your skills </div>"
